customer_id,order_size_variability,total_orders,total_sales,average_order_value,total_profit,average_profit_per_order,purchase_consistency,engagement_score,loyalty_status,shipping_mode_preference,promotion_response,churn_risk,recency,recency_score,frequency_score,monetary_score,rfm_score,segment,product_diversity,category_preference,first_purchase_date,last_purchase_date,customer_tenure,cross_buy_index,region_preference,customer_segment,state_preference,city_preference
FC-14245,501.5966348834884,7,3418.742,488.39171428571433,1217.1662000000001,173.88088571428574,66 days,0.4117647058823529,Regular,Standard Class,0.5,Low,70,3,3,3,333,Others,3,Office Supplies,2015-06-13,2017-10-21,861,8,West,Home Office,California,San Francisco
FC-14335,600.5995536506648,7,3889.366,555.6237142857143,714.2926,102.0418,110 days,0.4117647058823529,Regular,Standard Class,0.8,High,184,1,3,4,134,Big Spenders,3,Office Supplies,2014-10-10,2017-06-29,993,7,West,Corporate,California,Chicago
FG-14260,143.14020323813483,7,1383.144,197.592,394.73969999999997,56.39138571428571,128 days,0.4117647058823529,Regular,Standard Class,0.36363636363636365,Low,34,3,3,2,332,Others,2,Office Supplies,2014-05-21,2017-11-26,1285,7,East,Home Office,Massachusetts,Lawrence
FH-14275,257.4642339748331,10,4256.272,425.6272,1073.2676,107.32676,66 days,0.5882352941176471,Regular,Second Class,0.47619047619047616,Low,37,3,4,4,344,Potential Loyalists,3,Office Supplies,2014-04-06,2017-11-23,1327,11,Central,Corporate,California,La Porte
FH-14350,234.7056411664208,4,2271.284,567.821,706.289,176.57225,49 days,0.23529411764705882,Regular,Standard Class,0.2857142857142857,High,212,1,1,3,113,Others,3,Office Supplies,2015-08-23,2017-06-01,648,9,South,Consumer,Georgia,Atlanta
FH-14365,916.6279098708791,8,6987.196,873.3995,2050.2826,256.285325,96 days,0.47058823529411764,Regular,First Class,0.46153846153846156,Low,5,4,3,4,434,Loyal Customers,3,Office Supplies,2014-10-20,2017-12-25,1162,9,West,Corporate,California,Los Angeles
FM-14215,284.63585232409963,10,2456.638,245.66379999999998,249.6808,24.96808,98 days,0.5882352941176471,Regular,Standard Class,0.4,Low,7,4,4,3,443,Loyal Customers,3,Office Supplies,2014-03-11,2017-12-23,1383,10,South,Corporate,Kentucky,Richmond
FM-14290,444.21795054347155,9,3736.198,415.1331111111111,198.10949999999997,22.012166666666662,62 days,0.5294117647058824,Regular,Standard Class,0.4,Low,36,3,4,3,343,Potential Loyalists,2,Office Supplies,2014-08-26,2017-11-24,1186,7,West,Home Office,California,San Francisco
FM-14380,114.54822631432684,9,2523.266,280.3628888888889,191.4898,21.276644444444443,58 days,0.5294117647058824,Regular,Standard Class,0.6428571428571429,Low,145,2,4,3,243,Potential Loyalists,3,Office Supplies,2015-07-12,2017-08-07,757,8,Central,Consumer,Colorado,Aurora
FO-14305,380.908979838241,10,2678.438,267.8438,215.59689999999998,21.559689999999996,90 days,0.5882352941176471,Regular,Standard Class,0.7333333333333333,Low,38,3,4,3,343,Potential Loyalists,3,Office Supplies,2014-06-09,2017-11-22,1262,8,West,Consumer,Arizona,Glendale
FP-14320,425.67779904278785,8,4046.746,505.84325,406.44730000000004,50.805912500000005,84 days,0.47058823529411764,Regular,Standard Class,0.5714285714285714,Low,23,4,3,4,434,Loyal Customers,3,Office Supplies,2014-12-07,2017-12-07,1096,11,East,Consumer,California,New York City
FW-14395,19.09895415984865,2,60.19,30.095,18.014499999999998,9.007249999999999,119 days,0.11764705882352941,New,First Class,0.0,High,362,1,1,1,111,At Risk,1,Technology,2016-09-05,2017-01-02,119,2,East,Corporate,California,Los Angeles
GA-14515,418.02490774225777,8,3919.7760000000003,489.97200000000004,840.899,105.112375,90 days,0.47058823529411764,Regular,Standard Class,0.35714285714285715,Low,149,2,3,4,234,Big Spenders,3,Office Supplies,2014-05-18,2017-08-03,1173,8,West,Consumer,California,San Francisco
GA-14725,81.3427857629652,11,1398.382,127.12563636363637,136.70790000000002,12.42799090909091,67 days,0.6470588235294118,VIP,Standard Class,0.5,Low,5,4,4,2,442,Loyal Customers,3,Office Supplies,2014-02-11,2017-12-25,1413,12,Central,Consumer,Missouri,Columbia
GB-14530,86.67758125739077,11,1568.44,142.58545454545455,7.837100000000003,0.7124636363636366,67 days,0.6470588235294118,VIP,Standard Class,0.6,Low,62,3,4,2,342,Potential Loyalists,3,Office Supplies,2014-04-28,2017-10-29,1280,12,East,Corporate,California,Los Angeles
GB-14575,453.585019583907,5,4716.288,943.2575999999999,1135.8393,227.16786000000002,61 days,0.29411764705882354,Regular,Standard Class,0.1875,Low,13,4,1,4,414,Loyal Customers,3,Office Supplies,2015-06-12,2017-12-17,919,7,South,Consumer,South Carolina,Columbia
GD-14590,479.08478697185393,4,1888.07,472.0175,230.93729999999996,57.73432499999999,266 days,0.23529411764705882,Regular,First Class,0.5,Low,5,4,1,2,412,Loyal Customers,2,Office Supplies,2014-05-05,2017-12-25,1330,4,East,Corporate,Pennsylvania,Arlington
GG-14650,120.93206995617025,9,2224.0,247.11111111111111,12.698500000000008,1.4109444444444454,48 days,0.5294117647058824,Regular,Standard Class,0.5416666666666666,Low,43,3,4,2,342,Potential Loyalists,3,Office Supplies,2014-10-31,2017-11-17,1113,11,West,Corporate,California,Los Angeles
GH-14410,283.76217984211706,9,2819.4669999999996,313.2741111111111,-576.8335,-64.09261111111111,74 days,0.5294117647058824,Regular,Standard Class,0.5882352941176471,Low,75,3,4,3,343,Potential Loyalists,3,Office Supplies,2014-07-09,2017-10-16,1195,10,West,Home Office,California,Chicago
GH-14425,1005.0797770905995,4,4172.8460000000005,1043.2115000000001,1176.4181,294.104525,138 days,0.23529411764705882,Regular,Standard Class,0.7,Low,50,3,1,4,314,Big Spenders,3,Office Supplies,2014-06-17,2017-11-10,1242,7,West,Consumer,Arizona,Tucson
GH-14485,560.6640991823892,2,1361.2440000000001,680.6220000000001,-95.4498,-47.7249,213 days,0.11764705882352941,New,First Class,1.0,High,387,1,1,2,112,Others,2,Furniture,2015-10-08,2016-12-08,427,2,Central,Corporate,Texas,Richardson
GH-14665,26.76855546743853,2,146.94080000000002,73.47040000000001,-5.810200000000001,-2.9051000000000005,386 days,0.11764705882352941,New,Standard Class,1.0,Low,2,4,1,1,411,Loyal Customers,2,Office Supplies,2015-11-17,2017-12-28,772,3,Central,Consumer,Texas,Round Rock
GK-14620,757.6423067318192,9,6497.27,721.9188888888889,1448.5525,160.95027777777779,90 days,0.5294117647058824,Regular,Standard Class,0.7142857142857143,Low,112,2,4,4,244,Potential Loyalists,3,Office Supplies,2014-06-25,2017-09-09,1172,8,West,Corporate,California,Los Angeles
GM-14440,409.05787007352745,7,3582.8199999999997,511.83142857142855,347.266,49.60942857142857,129 days,0.4117647058823529,Regular,Standard Class,0.6363636363636364,Low,83,2,3,3,233,Others,3,Furniture,2014-03-21,2017-10-08,1297,7,East,Consumer,California,Knoxville
GM-14455,275.212196026002,6,3078.624,513.1039999999999,793.2814000000001,132.21356666666668,122 days,0.35294117647058826,Regular,Standard Class,0.5833333333333334,Low,16,4,2,3,423,Loyal Customers,3,Technology,2014-04-11,2017-12-14,1343,8,East,Home Office,Illinois,Chicago
GM-14500,173.1547124368174,10,1255.682,125.5682,441.3185,44.13185,94 days,0.5882352941176471,Regular,Standard Class,0.5384615384615384,Low,106,2,4,2,242,Potential Loyalists,3,Office Supplies,2014-08-09,2017-09-15,1133,10,East,Consumer,California,Oceanside
GM-14680,413.4207613926431,6,3163.628,527.2713333333334,35.48649999999999,5.914416666666665,117 days,0.35294117647058826,Regular,Standard Class,0.5454545454545454,Low,152,2,2,3,223,Others,3,Furniture,2014-05-10,2017-07-31,1178,9,West,Consumer,California,San Jose
GM-14695,1258.941795205597,3,6049.966,2016.6553333333334,188.7235,62.907833333333336,124 days,0.17647058823529413,New,Second Class,0.2727272727272727,Low,117,2,1,4,214,Big Spenders,3,Office Supplies,2014-04-05,2017-09-04,1248,6,West,Corporate,California,Alexandria
GP-14740,38.38745537281678,2,236.53,118.265,31.837600000000002,15.918800000000001,149 days,0.11764705882352941,New,Standard Class,0.2,High,765,1,1,1,111,At Risk,1,Office Supplies,2014-04-06,2015-11-26,599,3,East,Corporate,Massachusetts,Leominster
GR-14560,438.3719531174412,2,1284.38,642.19,359.83320000000003,179.91660000000002,0 days,0.11764705882352941,New,Standard Class,0.0,High,1135,1,1,2,112,Others,2,Office Supplies,2014-11-19,2014-11-21,2,4,East,Corporate,Delaware,Wilmington
GT-14635,3176.8039656257456,3,9351.212,3117.0706666666665,-4108.6589,-1369.5529666666669,249 days,0.17647058823529413,New,Standard Class,0.8333333333333334,Low,56,3,1,4,314,Big Spenders,3,Office Supplies,2014-06-06,2017-11-04,1247,5,East,Corporate,New York,Long Beach
GT-14710,858.5737652622465,11,11820.119999999999,1074.5563636363636,2163.4269,196.67517272727272,45 days,0.6470588235294118,VIP,Standard Class,0.4827586206896552,Low,36,3,4,4,344,Potential Loyalists,3,Office Supplies,2014-05-23,2017-11-24,1281,13,East,Consumer,New York,Seattle
GT-14755,20.426175233427003,4,226.436,56.609,-6.139200000000002,-1.5348000000000006,168 days,0.23529411764705882,Regular,Standard Class,0.5714285714285714,Low,34,3,1,1,311,Others,2,Office Supplies,2015-02-18,2017-11-26,1012,6,West,Consumer,California,Harlingen
GW-14605,188.22618093533112,7,2189.019,312.717,-268.54229999999995,-38.363185714285706,171 days,0.4117647058823529,Regular,Standard Class,0.4444444444444444,Low,28,4,3,2,432,Loyal Customers,3,Office Supplies,2014-03-01,2017-12-02,1372,6,South,Consumer,Kentucky,Henderson
GZ-14470,367.33196174616455,9,4355.150000000001,483.9055555555556,1087.7539,120.86154444444443,95 days,0.5294117647058824,Regular,Standard Class,0.35714285714285715,Low,7,4,4,4,444,Champions,3,Office Supplies,2014-08-05,2017-12-23,1236,10,West,Consumer,Maryland,Columbia
GZ-14545,670.1476831690161,4,2454.6220000000003,613.6555000000001,828.661,207.16525,258 days,0.23529411764705882,Regular,Standard Class,0.2,Low,157,2,1,3,213,Others,3,Office Supplies,2014-09-28,2017-07-26,1032,5,West,Corporate,California,Los Angeles
HA-14905,200.3036403152862,7,2163.3,309.04285714285714,270.8574,38.693914285714285,134 days,0.4117647058823529,Regular,Standard Class,0.6,Low,69,3,3,2,332,Others,3,Office Supplies,2014-06-30,2017-10-22,1210,8,East,Consumer,California,Fort Collins
HA-14920,206.76006972476145,8,2584.158,323.01975,99.1445,12.3930625,68 days,0.47058823529411764,Regular,First Class,0.7222222222222222,Low,20,4,3,3,433,Loyal Customers,3,Office Supplies,2014-10-11,2017-12-10,1156,11,Central,Consumer,California,Laredo
HD-14785,34.57744609258634,3,251.36,83.78666666666668,-135.87599999999998,-45.291999999999994,93 days,0.17647058823529413,New,Standard Class,0.7142857142857143,High,769,1,1,1,111,At Risk,1,Office Supplies,2014-05-11,2015-11-22,560,3,East,Home Office,Pennsylvania,Philadelphia
HE-14800,60.693256669014794,4,883.5319999999999,220.88299999999998,274.4028,68.6007,68 days,0.23529411764705882,Regular,Standard Class,0.09090909090909091,Low,12,4,1,1,411,Loyal Customers,3,Office Supplies,2016-01-30,2017-12-18,688,5,East,Corporate,Delaware,Newark
HF-14995,162.76747846316633,7,2533.1639999999998,361.8805714285714,-13.876799999999989,-1.9823999999999984,71 days,0.4117647058823529,Regular,Standard Class,0.42105263157894735,Low,21,4,3,3,433,Loyal Customers,3,Office Supplies,2014-05-26,2017-12-09,1293,10,West,Consumer,California,San Francisco
HG-14845,115.29524447049457,5,785.628,157.12560000000002,147.0032,29.40064,143 days,0.29411764705882354,Regular,Standard Class,0.7,Low,54,3,1,1,311,Others,2,Office Supplies,2014-04-29,2017-11-06,1287,5,East,Consumer,New York,New York City
HG-14965,459.28142832683875,12,3247.642,270.6368333333333,-2797.9635000000003,-233.16362500000002,73 days,0.7058823529411765,VIP,Standard Class,0.35294117647058826,Low,23,4,4,3,443,Loyal Customers,3,Office Supplies,2014-09-20,2017-12-07,1174,8,West,Corporate,California,Los Angeles
HG-15025,640.532371771993,7,3690.284,527.1834285714286,804.6113,114.94447142857143,116 days,0.4117647058823529,Regular,Standard Class,0.6363636363636364,Low,6,4,3,3,433,Loyal Customers,3,Office Supplies,2014-10-14,2017-12-24,1167,8,Central,Consumer,Texas,Amarillo
HH-15010,37.12642792764564,2,218.668,109.334,86.7342,43.3671,229 days,0.11764705882352941,New,Second Class,0.16666666666666666,Low,72,3,1,1,311,Others,2,Office Supplies,2014-08-29,2017-10-19,1147,5,West,Corporate,California,San Francisco
HJ-14875,54.43932439943268,5,358.1,71.62,98.6548,19.73096,173 days,0.29411764705882354,Regular,First Class,0.5,Low,126,2,1,1,211,Others,2,Office Supplies,2015-04-13,2017-08-26,866,4,West,Home Office,Arizona,Mesa
HK-14890,606.3279354588807,8,4877.784,609.723,956.9451,119.6181375,82 days,0.47058823529411764,Regular,Standard Class,0.7333333333333333,Low,151,2,3,4,234,Big Spenders,3,Office Supplies,2014-06-10,2017-08-01,1148,11,Central,Corporate,Texas,Houston
HL-15040,3114.6929553842647,6,12873.297999999999,2145.5496666666663,5622.4292000000005,937.0715333333334,139 days,0.35294117647058826,Regular,Standard Class,0.09090909090909091,Low,43,3,2,4,324,Big Spenders,3,Office Supplies,2014-01-20,2017-11-17,1397,7,South,Consumer,Arkansas,Jonesboro
HM-14860,1090.0754124601485,10,8236.7648,823.6764800000001,2437.9836,243.79836,66 days,0.5882352941176471,Regular,Standard Class,0.6,Low,2,4,4,4,444,Champions,3,Office Supplies,2014-07-21,2017-12-28,1256,10,Central,Corporate,Texas,Dallas
HM-14980,182.3408282655627,4,736.276,184.069,117.2755,29.318875,95 days,0.23529411764705882,Regular,Standard Class,0.8571428571428571,High,247,1,1,1,111,At Risk,3,Office Supplies,2015-10-02,2017-04-27,573,4,West,Consumer,California,Los Angeles
HP-14815,370.9611416092587,7,1990.314,284.33057142857143,373.8637,53.4091,144 days,0.4117647058823529,Regular,Standard Class,0.7,Low,30,4,3,2,432,Loyal Customers,3,Office Supplies,2014-05-06,2017-11-30,1304,7,Central,Home Office,Arizona,Fort Worth
HR-14770,188.5936143449515,5,1299.288,259.8576,185.5794,37.11588,115 days,0.29411764705882354,Regular,Standard Class,0.23076923076923078,Low,13,4,1,2,412,Loyal Customers,3,Office Supplies,2014-03-01,2017-12-17,1387,9,Central,Home Office,Indiana,Richmond
HR-14830,638.3072932438163,7,5248.787,749.8267142857143,1196.9504,170.99291428571428,74 days,0.4117647058823529,Regular,Standard Class,0.5,Low,159,2,3,4,234,Big Spenders,3,Office Supplies,2014-11-24,2017-07-24,973,9,East,Corporate,New York,New York City
HW-14935,699.7299475180332,8,9300.254,1162.53175,2164.1611,270.5201375,37 days,0.47058823529411764,Regular,Second Class,0.2,Low,117,2,3,4,234,Big Spenders,3,Office Supplies,2015-09-27,2017-09-04,708,11,Central,Corporate,Indiana,Indianapolis
HZ-14950,283.2257804951143,5,886.52,177.304,-130.3879,-26.07758,124 days,0.29411764705882354,Regular,Standard Class,0.6666666666666666,Low,35,3,1,1,311,Others,3,Furniture,2016-03-14,2017-11-25,621,4,East,Consumer,New York,Houston
IG-15085,127.29780591158969,4,744.574,186.1435,320.4982,80.12455,183 days,0.23529411764705882,Regular,Standard Class,0.14285714285714285,Low,71,3,1,1,311,Others,1,Office Supplies,2014-10-18,2017-10-20,1098,4,South,Consumer,Arkansas,Little Rock
IL-15100,545.5711928885195,7,5040.736,720.1051428571428,1121.937,160.27671428571426,85 days,0.4117647058823529,Regular,Standard Class,0.35714285714285715,Low,142,2,3,4,234,Big Spenders,3,Office Supplies,2014-08-01,2017-08-10,1105,11,Central,Consumer,Delaware,Columbus
IM-15055,1387.9288987642703,3,2872.63,957.5433333333334,975.7701,325.25669999999997,342 days,0.17647058823529413,New,Same Day,0.5,High,409,1,1,3,113,Others,3,Office Supplies,2014-01-23,2016-11-16,1028,4,West,Consumer,California,San Francisco
IM-15070,265.4344135390578,6,2950.5840000000003,491.76400000000007,274.04999999999995,45.67499999999999,30 days,0.35294117647058826,Regular,Standard Class,0.6111111111111112,High,390,1,2,3,123,Others,3,Office Supplies,2015-07-04,2016-12-05,520,11,West,Consumer,Colorado,Colorado Springs
JA-15970,946.4236048323742,8,6491.026,811.37825,-819.4217000000001,-102.42771250000001,48 days,0.47058823529411764,Regular,Standard Class,0.6666666666666666,Low,92,2,3,4,234,Big Spenders,3,Office Supplies,2014-09-17,2017-09-29,1108,11,West,Consumer,Michigan,Detroit
JB-15400,104.9310134051376,10,1791.605,179.1605,156.05319999999998,15.605319999999997,79 days,0.5882352941176471,Regular,Standard Class,0.5625,Low,7,4,4,2,442,Loyal Customers,3,Office Supplies,2014-09-14,2017-12-23,1196,9,Central,Corporate,Illinois,Tampa
JB-15925,168.65279285646506,3,900.552,300.184,-286.9808,-95.66026666666666,54 days,0.17647058823529413,New,First Class,0.875,High,737,1,1,1,111,At Risk,3,Office Supplies,2014-12-05,2015-12-24,384,8,East,Consumer,Ohio,Dublin
JB-16000,118.03460575585046,7,644.1188,92.01697142857142,126.76490000000001,18.10927142857143,112 days,0.4117647058823529,Regular,Standard Class,0.2857142857142857,Low,43,3,3,1,331,Others,2,Office Supplies,2016-01-10,2017-11-17,677,6,West,Consumer,California,Brownsville
JB-16045,438.58929365156393,5,2518.115,503.62299999999993,201.51850000000002,40.303700000000006,120 days,0.29411764705882354,Regular,Standard Class,0.4444444444444444,Low,7,4,1,3,413,Loyal Customers,3,Office Supplies,2015-05-03,2017-12-23,965,5,East,Home Office,Georgia,Columbus
JC-15340,20.26649629931133,4,71.263,17.81575,-0.35560000000000036,-0.08890000000000009,439 days,0.23529411764705882,Regular,Standard Class,0.5,Low,114,2,1,1,211,Others,2,Office Supplies,2014-01-28,2017-09-07,1318,3,East,Consumer,California,Los Angeles
JC-15385,356.4060340435704,1,1058.108,1058.108,502.92440000000005,502.92440000000005,0 days,0.058823529411764705,New,Standard Class,0.25,Low,175,2,1,1,211,Others,3,Office Supplies,2017-07-08,2017-07-08,0,4,West,Consumer,Washington,Kent
JC-15775,206.77829019506825,9,2772.055,308.00611111111107,279.56919999999997,31.06324444444444,69 days,0.5294117647058824,Regular,Standard Class,0.5625,Low,158,2,4,3,243,Potential Loyalists,3,Office Supplies,2014-09-14,2017-07-25,1045,9,East,Consumer,Pennsylvania,Philadelphia
JC-16105,97.38663792841399,5,858.576,171.7152,201.5952,40.31904,135 days,0.29411764705882354,Regular,Standard Class,0.2222222222222222,Low,57,3,1,1,311,Others,3,Office Supplies,2014-11-18,2017-11-03,1081,7,East,Corporate,New York,Rochester
JD-15790,663.5627807192094,5,2152.352,430.4704,-266.55249999999995,-53.31049999999999,147 days,0.29411764705882354,Regular,Standard Class,0.8571428571428571,Low,117,2,1,2,212,Others,3,Office Supplies,2015-04-02,2017-09-04,886,5,Central,Consumer,Texas,Coppell
JD-15895,441.72459060047964,11,7610.8640000000005,691.8967272727273,1050.2667999999999,95.47879999999999,31 days,0.6470588235294118,VIP,Second Class,0.25,High,394,1,4,4,144,Potential Loyalists,3,Office Supplies,2014-03-26,2016-12-01,981,13,East,Corporate,California,Columbia
JD-16015,41.17188385647309,6,385.43,64.23833333333333,26.7605,4.460083333333333,107 days,0.35294117647058826,Regular,Standard Class,0.8181818181818182,Low,112,2,2,1,221,Others,2,Office Supplies,2014-10-04,2017-09-09,1071,7,Central,Consumer,Illinois,Chicago
JD-16060,91.24963889243618,3,695.442,231.814,111.11410000000001,37.03803333333334,178 days,0.17647058823529413,New,Same Day,0.16666666666666666,High,300,1,1,1,111,At Risk,2,Office Supplies,2014-09-24,2017-03-05,893,4,Central,Consumer,Minnesota,Rochester
JD-16150,716.2642280270126,8,8828.0305,1103.5038125,1619.5199,202.4399875,68 days,0.47058823529411764,Regular,Standard Class,0.29411764705882354,Low,41,3,3,4,334,Big Spenders,3,Furniture,2014-11-16,2017-11-19,1099,11,West,Corporate,California,Los Angeles
